;case:concept:name;time:timestamp;concept:name;customers;nn1;nn2;products;age;bankaccount;cost;price;producer;weight;EID
19987;991221;2019-12-18 15:08:27;create package;Luis Santos;;660793.0;;48.0;37644.0;;2856.94;;4.272;13443.0
19988;991221;2019-12-19 08:42:21;pick item;Luis Santos;884965.0;;MacBook Pro;48.0;37644.0;208.0;2500.0;B;1.37;13477.0
19989;991221;2019-12-19 10:16:58;pick item;Luis Santos;884970.0;;Fire Stick 4K;48.0;37644.0;146.0;89.99;A;0.28;13492.0
19990;991221;2019-12-19 15:27:34;send package;Luis Santos;;660793.0;;48.0;37644.0;;2856.94;;4.272;13521.0
19991;991221;2019-12-19 16:55:46;package delivered;Luis Santos;;660793.0;;48.0;37644.0;;2856.94;;4.272;13533.0
19992;991221;2019-12-20 08:40:13;pick item;Luis Santos;884968.0;;MacBook Air;48.0;37644.0;436.0;2200.0;A;1.25;13554.0
19993;991221;2019-12-23 14:32:15;create package;Luis Santos;;660807.0;;48.0;37644.0;;8045.97;;6.672999999999999;13690.0
19994;991221;2019-12-24 10:57:42;send package;Luis Santos;;660807.0;;48.0;37644.0;;8045.97;;6.672999999999999;13753.0
19995;991221;2019-12-24 12:29:45;pick item;Luis Santos;884967.0;;iPad Air;48.0;37644.0;472.0;476.0;B;0.44;13768.0
19996;991221;2019-12-24 12:53:06;failed delivery;Luis Santos;;660807.0;;48.0;37644.0;;8045.97;;6.672999999999999;13769.0
19997;991221;2019-12-25 09:31:11;package delivered;Luis Santos;;660807.0;;48.0;37644.0;;8045.97;;6.672999999999999;13825.0
19998;991221;2019-12-26 00:00:00;create package;Luis Santos;;660823.0;;48.0;37644.0;;1883.98;;2.246;13920.0
19999;991221;2019-12-26 12:03:59;send package;Luis Santos;;660823.0;;48.0;37644.0;;1883.98;;2.246;13962.0
20000;991221;2019-12-26 14:08:34;failed delivery;Luis Santos;;660823.0;;48.0;37644.0;;1883.98;;2.246;13969.0
20001;991221;2019-12-27 15:46:39;package delivered;Luis Santos;;660823.0;;48.0;37644.0;;1883.98;;2.246;14049.0
20002;991221;2019-12-31 13:10:11;pay order;Luis Santos;;;;48.0;37644.0;;6498.99;;4.3180000000000005;14190.0
20003;991222;2019-12-16 22:02:01;place order;Mahsa Bafrani;;;;58.0;35775.0;;2141.99;;1.628;13278.0
20004;991222;2019-12-17 09:06:25;pick item;Mahsa Bafrani;884971.0;;Echo Show 5;58.0;35775.0;218.0;89.99;A;0.88;13282.0
20005;991222;2019-12-17 09:30:23;confirm order;Mahsa Bafrani;;;;58.0;35775.0;;2141.99;;1.628;13284.0
20006;991222;2019-12-17 10:16:57;item out of stock;Mahsa Bafrani;884974.0;;iPhone 11 Pro;58.0;35775.0;112.0;1149.0;C;0.188;13290.0
20007;991222;2019-12-17 15:17:56;pick item;Mahsa Bafrani;884972.0;;iPad mini;58.0;35775.0;131.0;449.0;C;0.28;13335.0
20008;991222;2019-12-17 20:38:37;item out of stock;Mahsa Bafrani;884973.0;;iPad mini;58.0;35775.0;131.0;449.0;C;0.28;13373.0
20009;991222;2019-12-19 09:36:51;reorder item;Mahsa Bafrani;884974.0;;iPhone 11 Pro;58.0;35775.0;112.0;1149.0;C;0.188;13484.0
20010;991222;2019-12-19 16:33:43;reorder item;Mahsa Bafrani;884973.0;;iPad mini;58.0;35775.0;131.0;449.0;C;0.28;13531.0
20011;991222;2019-12-19 18:47:46;create package;Mahsa Bafrani;;660796.0;;58.0;35775.0;;3138.98;;3.31;13544.0
20012;991222;2019-12-20 08:56:14;send package;Mahsa Bafrani;;660796.0;;58.0;35775.0;;3138.98;;3.31;13556.0
20013;991222;2019-12-20 18:24:56;package delivered;Mahsa Bafrani;;660796.0;;58.0;35775.0;;3138.98;;3.31;13625.0
20014;991222;2020-01-01 12:43:50;pay order;Mahsa Bafrani;;;;58.0;35775.0;;2141.99;;1.628;14286.0
20015;991222;2020-01-01 15:41:41;pick item;Mahsa Bafrani;884973.0;;iPad mini;58.0;35775.0;131.0;449.0;C;0.28;14309.0
20016;991222;2020-01-01 18:10:55;create package;Mahsa Bafrani;;660840.0;;58.0;35775.0;;2653.96;;3.3760000000000003;14330.0
20017;991222;2020-01-02 09:18:41;send package;Mahsa Bafrani;;660840.0;;58.0;35775.0;;2653.96;;3.3760000000000003;14347.0
20018;991222;2020-01-02 12:00:46;package delivered;Mahsa Bafrani;;660840.0;;58.0;35775.0;;2653.96;;3.3760000000000003;14372.0
20019;991222;2020-01-13 12:57:33;pick item;Mahsa Bafrani;884974.0;;iPhone 11 Pro;58.0;35775.0;112.0;1149.0;C;0.188;15031.0
20020;991222;2020-01-15 11:06:18;create package;Mahsa Bafrani;;660894.0;;58.0;35775.0;;4507.96;;3.808;15216.0
20021;991222;2020-01-15 15:14:31;send package;Mahsa Bafrani;;660894.0;;58.0;35775.0;;4507.96;;3.808;15267.0
20022;991222;2020-01-15 21:19:45;failed delivery;Mahsa Bafrani;;660894.0;;58.0;35775.0;;4507.96;;3.808;15306.0
20023;991222;2020-01-16 15:17:06;failed delivery;Mahsa Bafrani;;660894.0;;58.0;35775.0;;4507.96;;3.808;15370.0
20024;991222;2020-01-17 16:12:08;package delivered;Mahsa Bafrani;;660894.0;;58.0;35775.0;;4507.96;;3.808;15480.0
20025;991223;2019-12-17 07:30:00;place order;Kefang Ding;;;;38.0;76896.0;;4392.97;;3.523;13279.0
20026;991223;2019-12-17 11:20:16;pick item;Kefang Ding;884975.0;;iPhone 8;38.0;76896.0;340.0;529.0;A;0.21;13300.0
20027;991223;2019-12-17 12:22:56;pick item;Kefang Ding;884977.0;;Fire Stick 4K;38.0;76896.0;146.0;89.99;A;0.28;13316.0
20028;991223;2019-12-17 15:49:46;item out of stock;Kefang Ding;884979.0;;iPad Pro;38.0;76896.0;308.0;1099.0;B;0.483;13344.0
20029;991223;2019-12-17 17:20:51;reorder item;Kefang Ding;884979.0;;iPad Pro;38.0;76896.0;308.0;1099.0;B;0.483;13365.0
20030;991223;2019-12-18 12:31:30;pick item;Kefang Ding;884980.0;;MacBook Pro;38.0;76896.0;208.0;2500.0;B;1.37;13414.0
20031;991223;2019-12-18 13:54:28;pick item;Kefang Ding;884976.0;;Echo Show 8;38.0;76896.0;173.0;129.99;B;0.98;13425.0
20032;991223;2019-12-18 14:05:31;pick item;Kefang Ding;884978.0;;Fire Stick;38.0;76896.0;460.0;39.99;A;0.2;13428.0
20033;991223;2019-12-19 10:16:58;create package;Kefang Ding;;660795.0;;38.0;76896.0;;5516.95;;6.149;13493.0
20034;991223;2019-12-19 13:07:52;confirm order;Kefang Ding;;;;38.0;76896.0;;4392.97;;3.523;13509.0
20035;991223;2019-12-19 16:00:36;send package;Kefang Ding;;660795.0;;38.0;76896.0;;5516.95;;6.149;13525.0
20036;991223;2019-12-19 16:58:29;package delivered;Kefang Ding;;660795.0;;38.0;76896.0;;5516.95;;6.149;13534.0
20037;991223;2019-12-25 10:36:08;pick item;Kefang Ding;884979.0;;iPad Pro;38.0;76896.0;308.0;1099.0;B;0.483;13838.0
20038;991223;2019-12-25 16:37:08;create package;Kefang Ding;;660819.0;;38.0;76896.0;;3498.99;;3.213;13894.0
20039;991223;2019-12-25 16:53:47;send package;Kefang Ding;;660819.0;;38.0;76896.0;;3498.99;;3.213;13898.0
20040;991223;2019-12-26 09:12:38;failed delivery;Kefang Ding;;660819.0;;38.0;76896.0;;3498.99;;3.213;13925.0
20041;991223;2019-12-27 10:33:44;package delivered;Kefang Ding;;660819.0;;38.0;76896.0;;3498.99;;3.213;14015.0
20042;991223;2020-01-08 13:07:52;payment reminder;Kefang Ding;;;;38.0;76896.0;;4392.97;;3.523;14721.0
20043;991223;2020-01-28 13:07:52;payment reminder;Kefang Ding;;;;38.0;76896.0;;4392.97;;3.523;16097.0
20044;991223;2020-02-17 13:07:52;payment reminder;Kefang Ding;;;;38.0;76896.0;;4392.97;;3.523;17461.0
20045;991223;2020-02-19 18:26:21;pay order;Kefang Ding;;;;38.0;76896.0;;4392.97;;3.523;17690.0
20046;991224;2019-12-17 10:16:48;place order;Mohammadreza Fani Sani;;;;51.0;61801.0;;610.0;;0.935;13289.0
20047;991224;2019-12-17 16:01:55;pick item;Mohammadreza Fani Sani;884982.0;;Kindle Paperwhite;51.0;61801.0;271.0;129.0;B;0.495;13348.0
20048;991224;2019-12-18 09:47:10;pick item;Mohammadreza Fani Sani;884981.0;;iPad Air;51.0;61801.0;472.0;476.0;B;0.44;13384.0
20049;991224;2019-12-19 12:52:13;confirm order;Mohammadreza Fani Sani;;;;51.0;61801.0;;610.0;;0.935;13508.0
20050;991224;2019-12-20 13:32:23;create package;Mohammadreza Fani Sani;;660800.0;;51.0;61801.0;;1883.98;;2.5780000000000003;13583.0
20051;991224;2019-12-20 15:25:11;send package;Mohammadreza Fani Sani;;660800.0;;51.0;61801.0;;1883.98;;2.5780000000000003;13597.0
20052;991224;2019-12-20 16:52:19;pay order;Mohammadreza Fani Sani;;;;51.0;61801.0;;610.0;;0.935;13609.0
20053;991224;2019-12-23 14:53:42;failed delivery;Mohammadreza Fani Sani;;660800.0;;51.0;61801.0;;1883.98;;2.5780000000000003;13693.0
20054;991224;2019-12-23 17:32:38;package delivered;Mohammadreza Fani Sani;;660800.0;;51.0;61801.0;;1883.98;;2.5780000000000003;13720.0
20055;991225;2019-12-17 11:53:23;place order;Christina Rensinghof;;;;41.0;17020.0;;1243.98;;1.463;13310.0
20056;991225;2019-12-17 14:44:04;confirm order;Christina Rensinghof;;;;41.0;17020.0;;1243.98;;1.463;13329.0
20057;991225;2019-12-17 15:21:09;pick item;Christina Rensinghof;884985.0;;iPad Pro;41.0;17020.0;308.0;1099.0;B;0.483;13337.0
20058;991225;2019-12-17 16:42:55;create package;Christina Rensinghof;;660789.0;;41.0;17020.0;;1218.98;;1.166;13358.0
20059;991225;2019-12-18 12:41:09;pay order;Christina Rensinghof;;;;41.0;17020.0;;1243.98;;1.463;13415.0
20060;991225;2019-12-18 12:53:54;send package;Christina Rensinghof;;660789.0;;41.0;17020.0;;1218.98;;1.166;13418.0
20061;991225;2019-12-18 14:09:14;pick item;Christina Rensinghof;884983.0;;Fire Stick;41.0;17020.0;460.0;39.99;A;0.2;13429.0
20062;991225;2019-12-18 15:07:07;pick item;Christina Rensinghof;884984.0;;Echo;41.0;17020.0;378.0;99.99;A;0.78;13440.0
20063;991225;2019-12-18 15:41:40;package delivered;Christina Rensinghof;;660789.0;;41.0;17020.0;;1218.98;;1.166;13449.0
20064;991225;2019-12-21 00:00:00;create package;Christina Rensinghof;;660804.0;;41.0;17020.0;;1127.96;;3.007;13635.0
20065;991225;2019-12-23 09:58:11;send package;Christina Rensinghof;;660804.0;;41.0;17020.0;;1127.96;;3.007;13659.0
20066;991225;2019-12-24 14:28:23;failed delivery;Christina Rensinghof;;660804.0;;41.0;17020.0;;1127.96;;3.007;13775.0
20067;991225;2019-12-25 09:14:32;failed delivery;Christina Rensinghof;;660804.0;;41.0;17020.0;;1127.96;;3.007;13823.0
20068;991225;2019-12-25 16:00:08;package delivered;Christina Rensinghof;;660804.0;;41.0;17020.0;;1127.96;;3.007;13886.0
20069;991226;2019-12-17 14:06:34;place order;Mohammadreza Fani Sani;;;;51.0;61801.0;;1193.99;;1.3630000000000002;13325.0
20070;991226;2019-12-17 15:52:42;confirm order;Mohammadreza Fani Sani;;;;51.0;61801.0;;1193.99;;1.3630000000000002;13347.0
20071;991226;2019-12-18 10:13:59;pick item;Mohammadreza Fani Sani;884987.0;;Echo Show 5;51.0;61801.0;218.0;89.99;A;0.88;13391.0
20072;991226;2019-12-18 14:50:14;pick item;Mohammadreza Fani Sani;884986.0;;iPad Pro;51.0;61801.0;308.0;1099.0;B;0.483;13438.0
20073;991226;2019-12-20 13:32:23;create package;Mohammadreza Fani Sani;;660800.0;;51.0;61801.0;;1883.98;;2.5780000000000003;13583.0
20074;991226;2019-12-20 15:25:11;send package;Mohammadreza Fani Sani;;660800.0;;51.0;61801.0;;1883.98;;2.5780000000000003;13597.0
20075;991226;2019-12-23 14:53:42;failed delivery;Mohammadreza Fani Sani;;660800.0;;51.0;61801.0;;1883.98;;2.5780000000000003;13693.0
20076;991226;2019-12-23 17:32:38;package delivered;Mohammadreza Fani Sani;;660800.0;;51.0;61801.0;;1883.98;;2.5780000000000003;13720.0
20077;991226;2019-12-23 22:11:38;pay order;Mohammadreza Fani Sani;;;;51.0;61801.0;;1193.99;;1.3630000000000002;13731.0
20078;991227;2019-12-17 15:32:55;place order;Anahita Farhang Ghahfarokhi;;;;58.0;42513.0;;3019.98;;2.77;13340.0
20079;991227;2019-12-17 15:41:07;pick item;Anahita Farhang Ghahfarokhi;884988.0;;iPad Pro;58.0;42513.0;308.0;1099.0;B;0.483;13342.0
20080;991227;2019-12-17 17:16:08;create package;Anahita Farhang Ghahfarokhi;;660790.0;;58.0;42513.0;;9060.95;;7.904;13363.0
20081;991227;2019-12-17 17:16:34;item out of stock;Anahita Farhang Ghahfarokhi;884992.0;;iPhone X;58.0;42513.0;302.0;699.0;B;0.172;13364.0
20082;991227;2019-12-18 09:56:16;pick item;Anahita Farhang Ghahfarokhi;884993.0;;iPad mini;58.0;42513.0;131.0;449.0;C;0.28;13387.0
20083;991227;2019-12-18 12:12:45;send package;Anahita Farhang Ghahfarokhi;;660790.0;;58.0;42513.0;;9060.95;;7.904;13412.0
20084;991227;2019-12-18 12:46:32;item out of stock;Anahita Farhang Ghahfarokhi;884990.0;;Echo;58.0;42513.0;378.0;99.99;A;0.78;13417.0
20085;991227;2019-12-18 13:36:59;reorder item;Anahita Farhang Ghahfarokhi;884992.0;;iPhone X;58.0;42513.0;302.0;699.0;B;0.172;13422.0
20086;991227;2019-12-18 14:21:52;package delivered;Anahita Farhang Ghahfarokhi;;660790.0;;58.0;42513.0;;9060.95;;7.904;13430.0
20087;991227;2019-12-18 15:42:20;item out of stock;Anahita Farhang Ghahfarokhi;884989.0;;Fire Stick 4K;58.0;42513.0;146.0;89.99;A;0.28;13450.0
20088;991227;2019-12-18 17:41:15;confirm order;Anahita Farhang Ghahfarokhi;;;;58.0;42513.0;;3019.98;;2.77;13464.0
20089;991227;2019-12-19 09:41:39;item out of stock;Anahita Farhang Ghahfarokhi;884991.0;;Kindle Paperwhite;58.0;42513.0;271.0;129.0;B;0.495;13487.0
20090;991227;2019-12-20 17:07:25;create package;Anahita Farhang Ghahfarokhi;;660802.0;;58.0;42513.0;;538.99;;1.16;13615.0
20091;991227;2019-12-20 17:17:15;pick item;Anahita Farhang Ghahfarokhi;884994.0;;iPad mini;58.0;42513.0;131.0;449.0;C;0.28;13617.0
20092;991227;2019-12-20 17:50:11;send package;Anahita Farhang Ghahfarokhi;;660802.0;;58.0;42513.0;;538.99;;1.16;13621.0
20093;991227;2019-12-20 18:26:09;reorder item;Anahita Farhang Ghahfarokhi;884989.0;;Fire Stick 4K;58.0;42513.0;146.0;89.99;A;0.28;13626.0
20094;991227;2019-12-20 19:23:53;package delivered;Anahita Farhang Ghahfarokhi;;660802.0;;58.0;42513.0;;538.99;;1.16;13630.0
20095;991227;2019-12-23 08:42:55;pick item;Anahita Farhang Ghahfarokhi;884989.0;;Fire Stick 4K;58.0;42513.0;146.0;89.99;A;0.28;13646.0
20096;991227;2019-12-23 09:28:32;reorder item;Anahita Farhang Ghahfarokhi;884990.0;;Echo;58.0;42513.0;378.0;99.99;A;0.78;13653.0
20097;991227;2019-12-25 09:35:21;create package;Anahita Farhang Ghahfarokhi;;660814.0;;58.0;42513.0;;1087.98;;1.62;13828.0
20098;991227;2019-12-25 10:50:37;reorder item;Anahita Farhang Ghahfarokhi;884991.0;;Kindle Paperwhite;58.0;42513.0;271.0;129.0;B;0.495;13841.0
20099;991227;2019-12-25 11:27:26;send package;Anahita Farhang Ghahfarokhi;;660814.0;;58.0;42513.0;;1087.98;;1.62;13852.0
20100;991227;2019-12-25 14:41:12;package delivered;Anahita Farhang Ghahfarokhi;;660814.0;;58.0;42513.0;;1087.98;;1.62;13875.0
20101;991227;2019-12-26 09:38:43;pick item;Anahita Farhang Ghahfarokhi;884990.0;;Echo;58.0;42513.0;378.0;99.99;A;0.78;13933.0
20102;991227;2019-12-27 14:26:17;pay order;Anahita Farhang Ghahfarokhi;;;;58.0;42513.0;;3019.98;;2.77;14039.0
20103;991227;2019-12-31 16:34:09;create package;Anahita Farhang Ghahfarokhi;;660834.0;;58.0;42513.0;;1337.97;;3.23;14215.0
20104;991227;2020-01-01 11:02:41;send package;Anahita Farhang Ghahfarokhi;;660834.0;;58.0;42513.0;;1337.97;;3.23;14274.0
20105;991227;2020-01-01 15:54:24;package delivered;Anahita Farhang Ghahfarokhi;;660834.0;;58.0;42513.0;;1337.97;;3.23;14311.0
20106;991227;2020-01-08 16:35:21;pick item;Anahita Farhang Ghahfarokhi;884991.0;;Kindle Paperwhite;58.0;42513.0;271.0;129.0;B;0.495;14754.0
20107;991227;2020-01-09 13:02:48;pick item;Anahita Farhang Ghahfarokhi;884992.0;;iPhone X;58.0;42513.0;302.0;699.0;B;0.172;14834.0
20108;991227;2020-01-13 10:13:47;create package;Anahita Farhang Ghahfarokhi;;660882.0;;58.0;42513.0;;1433.99;;2.087;15002.0
20109;991227;2020-01-13 11:33:57;send package;Anahita Farhang Ghahfarokhi;;660882.0;;58.0;42513.0;;1433.99;;2.087;15016.0
20110;991227;2020-01-13 15:45:16;failed delivery;Anahita Farhang Ghahfarokhi;;660882.0;;58.0;42513.0;;1433.99;;2.087;15049.0
20111;991227;2020-01-14 10:41:47;failed delivery;Anahita Farhang Ghahfarokhi;;660882.0;;58.0;42513.0;;1433.99;;2.087;15106.0
20112;991227;2020-01-14 11:41:48;package delivered;Anahita Farhang Ghahfarokhi;;660882.0;;58.0;42513.0;;1433.99;;2.087;15119.0
20113;991228;2019-12-17 17:25:37;place order;Anahita Farhang Ghahfarokhi;;;;58.0;42513.0;;224.98;;1.86;13367.0
20114;991228;2019-12-17 17:39:30;confirm order;Anahita Farhang Ghahfarokhi;;;;58.0;42513.0;;224.98;;1.86;13368.0
20115;991228;2019-12-18 09:21:26;pick item;Anahita Farhang Ghahfarokhi;884995.0;;Echo Show 5;58.0;42513.0;218.0;89.99;A;0.88;13382.0
20116;991228;2019-12-19 16:09:14;pay order;Anahita Farhang Ghahfarokhi;;;;58.0;42513.0;;224.98;;1.86;13526.0
20117;991228;2019-12-20 15:24:29;item out of stock;Anahita Farhang Ghahfarokhi;884996.0;;Echo Show 8;58.0;42513.0;173.0;129.99;B;0.98;13596.0
20118;991228;2019-12-20 17:07:25;create package;Anahita Farhang Ghahfarokhi;;660802.0;;58.0;42513.0;;538.99;;1.16;13615.0
20119;991228;2019-12-20 17:50:11;send package;Anahita Farhang Ghahfarokhi;;660802.0;;58.0;42513.0;;538.99;;1.16;13621.0
20120;991228;2019-12-20 19:23:53;package delivered;Anahita Farhang Ghahfarokhi;;660802.0;;58.0;42513.0;;538.99;;1.16;13630.0
20121;991228;2019-12-24 18:23:38;reorder item;Anahita Farhang Ghahfarokhi;884996.0;;Echo Show 8;58.0;42513.0;173.0;129.99;B;0.98;13805.0
20122;991228;2019-12-31 08:29:56;pick item;Anahita Farhang Ghahfarokhi;884996.0;;Echo Show 8;58.0;42513.0;173.0;129.99;B;0.98;14161.0
20123;991228;2019-12-31 16:34:09;create package;Anahita Farhang Ghahfarokhi;;660834.0;;58.0;42513.0;;1337.97;;3.23;14215.0
20124;991228;2020-01-01 11:02:41;send package;Anahita Farhang Ghahfarokhi;;660834.0;;58.0;42513.0;;1337.97;;3.23;14274.0
20125;991228;2020-01-01 15:54:24;package delivered;Anahita Farhang Ghahfarokhi;;660834.0;;58.0;42513.0;;1337.97;;3.23;14311.0
20126;991229;2019-12-17 19:11:02;place order;Wil van der Aalst;;;;34.0;48846.0;;1043.97;;2.632;13371.0
20127;991229;2019-12-18 10:53:22;confirm order;Wil van der Aalst;;;;34.0;48846.0;;1043.97;;2.632;13399.0
20128;991229;2019-12-18 12:01:59;item out of stock;Wil van der Aalst;884997.0;;iPhone X;34.0;48846.0;302.0;699.0;B;0.172;13411.0
20129;991229;2019-12-18 13:34:47;pay order;Wil van der Aalst;;;;34.0;48846.0;;1043.97;;2.632;13421.0
20130;991229;2019-12-18 13:39:27;reorder item;Wil van der Aalst;884997.0;;iPhone X;34.0;48846.0;302.0;699.0;B;0.172;13423.0
20131;991229;2019-12-18 13:53:36;pick item;Wil van der Aalst;884998.0;;Echo Studio;34.0;48846.0;340.0;199.99;A;1.48;13424.0
20132;991229;2019-12-18 16:58:21;pick item;Wil van der Aalst;884997.0;;iPhone X;34.0;48846.0;302.0;699.0;B;0.172;13461.0
20133;991229;2019-12-20 17:26:23;create package;Wil van der Aalst;;660803.0;;34.0;48846.0;;3085.96;;5.0360000000000005;13619.0
20134;991229;2019-12-23 09:59:12;send package;Wil van der Aalst;;660803.0;;34.0;48846.0;;3085.96;;5.0360000000000005;13660.0
20135;991229;2019-12-23 13:11:24;package delivered;Wil van der Aalst;;660803.0;;34.0;48846.0;;3085.96;;5.0360000000000005;13683.0
20136;991229;2019-12-23 18:40:56;pick item;Wil van der Aalst;884999.0;;Fire Stick;34.0;48846.0;460.0;39.99;A;0.2;13725.0
20137;991229;2019-12-24 08:22:50;pick item;Wil van der Aalst;885000.0;;Echo;34.0;48846.0;378.0;99.99;A;0.78;13734.0
20138;991229;2019-12-25 12:17:14;create package;Wil van der Aalst;;660816.0;;34.0;48846.0;;1388.97;;1.948;13860.0
20139;991229;2019-12-25 21:45:36;send package;Wil van der Aalst;;660816.0;;34.0;48846.0;;1388.97;;1.948;13918.0
20140;991229;2019-12-26 12:01:52;package delivered;Wil van der Aalst;;660816.0;;34.0;48846.0;;1388.97;;1.948;13961.0
20141;991230;2019-12-17 22:01:39;place order;Tobias Brockhoff;;;;30.0;69038.0;;1103.98;;2.426;13376.0
20142;991230;2019-12-18 08:58:52;pick item;Tobias Brockhoff;885003.0;;Echo;30.0;69038.0;378.0;99.99;A;0.78;13381.0
20143;991230;2019-12-18 09:39:40;confirm order;Tobias Brockhoff;;;;30.0;69038.0;;1103.98;;2.426;13383.0
20144;991230;2019-12-18 11:45:59;pick item;Tobias Brockhoff;885002.0;;Echo Studio;30.0;69038.0;340.0;199.99;A;1.48;13405.0
20145;991230;2019-12-19 10:32:55;pick item;Tobias Brockhoff;885001.0;;iPhone 11;30.0;69038.0;115.0;799.0;B;0.166;13495.0
20146;991230;2019-12-20 15:58:44;create package;Tobias Brockhoff;;660801.0;;30.0;69038.0;;1837.97;;2.798;13599.0
20147;991230;2019-12-20 18:18:34;send package;Tobias Brockhoff;;660801.0;;30.0;69038.0;;1837.97;;2.798;13624.0
20148;991230;2019-12-23 11:18:13;package delivered;Tobias Brockhoff;;660801.0;;30.0;69038.0;;1837.97;;2.798;13666.0
20149;991230;2020-01-07 09:39:40;payment reminder;Tobias Brockhoff;;;;30.0;69038.0;;1103.98;;2.426;14591.0
20150;991230;2020-01-27 09:39:40;payment reminder;Tobias Brockhoff;;;;30.0;69038.0;;1103.98;;2.426;15959.0
20151;991230;2020-02-16 09:39:40;payment reminder;Tobias Brockhoff;;;;30.0;69038.0;;1103.98;;2.426;17413.0
20152;991230;2020-03-07 09:39:40;payment reminder;Tobias Brockhoff;;;;30.0;69038.0;;1103.98;;2.426;18782.0
20153;991230;2020-03-24 15:36:33;pay order;Tobias Brockhoff;;;;30.0;69038.0;;1103.98;;2.426;19845.0
20154;991231;2019-12-18 07:27:48;place order;Majid Rafiei;;;;46.0;74370.0;;12180.95;;11.003;13377.0
20155;991231;2019-12-18 08:32:45;item out of stock;Majid Rafiei;885004.0;;Kindle Paperwhite;46.0;74370.0;271.0;129.0;B;0.495;13378.0
20156;991231;2019-12-18 08:49:34;item out of stock;Majid Rafiei;885011.0;;MacBook Air;46.0;74370.0;436.0;2200.0;A;1.25;13379.0
20157;991231;2019-12-18 09:57:08;pick item;Majid Rafiei;885008.0;;Echo Plus;46.0;74370.0;122.0;149.99;B;1.28;13388.0
20158;991231;2019-12-18 10:35:36;pick item;Majid Rafiei;885012.0;;MacBook Pro;46.0;74370.0;208.0;2500.0;B;1.37;13396.0
20159;991231;2019-12-18 10:51:15;pick item;Majid Rafiei;885005.0;;Echo Studio;46.0;74370.0;340.0;199.99;A;1.48;13398.0
20160;991231;2019-12-18 11:04:11;item out of stock;Majid Rafiei;885015.0;;Echo Show 8;46.0;74370.0;173.0;129.99;B;0.98;13400.0
20161;991231;2019-12-18 11:16:34;pick item;Majid Rafiei;885006.0;;iPhone 8;46.0;74370.0;340.0;529.0;A;0.21;13401.0
20162;991231;2019-12-18 11:56:54;pick item;Majid Rafiei;885007.0;;MacBook Pro;46.0;74370.0;208.0;2500.0;B;1.37;13407.0
20163;991231;2019-12-18 11:56:54;create package;Majid Rafiei;;660791.0;;46.0;74370.0;;9294.95;;8.765;13408.0
20164;991231;2019-12-18 12:15:43;confirm order;Majid Rafiei;;;;46.0;74370.0;;12180.95;;11.003;13413.0
20165;991231;2019-12-18 15:07:37;pay order;Majid Rafiei;;;;46.0;74370.0;;12180.95;;11.003;13441.0
20166;991231;2019-12-18 16:13:58;item out of stock;Majid Rafiei;885014.0;;Fire Stick;46.0;74370.0;460.0;39.99;A;0.2;13453.0
20167;991231;2019-12-18 16:15:33;pick item;Majid Rafiei;885010.0;;Echo;46.0;74370.0;378.0;99.99;A;0.78;13454.0
20168;991231;2019-12-18 17:07:52;send package;Majid Rafiei;;660791.0;;46.0;74370.0;;9294.95;;8.765;13463.0
20169;991231;2019-12-18 18:29:59;pick item;Majid Rafiei;885016.0;;MacBook Air;46.0;74370.0;436.0;2200.0;A;1.25;13467.0
20170;991231;2019-12-19 08:36:20;package delivered;Majid Rafiei;;660791.0;;46.0;74370.0;;9294.95;;8.765;13476.0
20171;991231;2019-12-19 11:54:31;reorder item;Majid Rafiei;885004.0;;Kindle Paperwhite;46.0;74370.0;271.0;129.0;B;0.495;13503.0
20172;991231;2019-12-19 12:03:22;item out of stock;Majid Rafiei;885013.0;;iPhone X;46.0;74370.0;302.0;699.0;B;0.172;13505.0
20173;991231;2019-12-19 19:05:40;reorder item;Majid Rafiei;885014.0;;Fire Stick;46.0;74370.0;460.0;39.99;A;0.2;13546.0
20174;991231;2019-12-19 19:07:04;reorder item;Majid Rafiei;885011.0;;MacBook Air;46.0;74370.0;436.0;2200.0;A;1.25;13547.0
20175;991231;2019-12-19 19:13:30;pick item;Majid Rafiei;885009.0;;iPhone 11;46.0;74370.0;115.0;799.0;B;0.166;13549.0
20176;991231;2019-12-20 16:23:39;reorder item;Majid Rafiei;885015.0;;Echo Show 8;46.0;74370.0;173.0;129.99;B;0.98;13603.0
20177;991231;2019-12-20 21:27:01;pick item;Majid Rafiei;885014.0;;Fire Stick;46.0;74370.0;460.0;39.99;A;0.2;13633.0
20178;991231;2019-12-23 09:55:09;reorder item;Majid Rafiei;885013.0;;iPhone X;46.0;74370.0;302.0;699.0;B;0.172;13657.0
20179;991231;2019-12-23 11:22:16;create package;Majid Rafiei;;660805.0;;46.0;74370.0;;3847.96;;4.636;13668.0
20180;991231;2019-12-23 12:40:56;send package;Majid Rafiei;;660805.0;;46.0;74370.0;;3847.96;;4.636;13679.0
20181;991231;2019-12-23 17:02:51;package delivered;Majid Rafiei;;660805.0;;46.0;74370.0;;3847.96;;4.636;13713.0
20182;991231;2019-12-25 17:19:14;pick item;Majid Rafiei;885011.0;;MacBook Air;46.0;74370.0;436.0;2200.0;A;1.25;13903.0
20183;991231;2019-12-30 18:33:54;create package;Majid Rafiei;;660831.0;;46.0;74370.0;;8926.96;;7.43;14153.0
